epoch,train_loss,val_loss,val_dice,pixel_acc,class_0_dice,class_1_dice,class_2_dice,class_3_dice
1,1.1462622982699697,0.8614360834960337,0.28503222289410507,0.8562609799258358,0.9179711937904358,0.08479581028223038,0.08366186916828156,0.05369997024536133
2,0.8679764344682538,0.594506087393819,0.4373173755365652,0.9280645730612161,0.9607870578765869,0.16018901765346527,0.2631479501724243,0.36514535546302795
3,0.7360463334414048,0.4481992122906071,0.5113762387341553,0.9464909480168269,0.9706043004989624,0.2484159618616104,0.357223242521286,0.46926149725914
4,0.6620280912251977,0.3719065713377057,0.6067871514942262,0.971920893742488,0.98554927110672,0.41729649901390076,0.4083292484283447,0.6159735918045044
5,0.5778555532659941,0.2935338358596697,0.5976481323579809,0.9797322733418925,0.9899322986602783,0.4207858741283417,0.5219155550003052,0.457958847284317
6,0.5598658116731218,0.20463820660187232,0.6792124927669139,0.9807715782752404,0.9900776147842407,0.43157532811164856,0.5460156798362732,0.7491812705993652
7,0.505706205418924,0.18225646335501355,0.5805706664190425,0.9729573176457331,0.9860537648200989,0.5752198100090027,0.42096570134162903,0.34004318714141846
8,0.5088476927239236,0.14667390581298542,0.734142661824093,0.9889225459598995,0.9944460391998291,0.5375657081604004,0.6109207272529602,0.7936381101608276
9,0.47568057707654754,0.12827447196143074,0.6898655147402437,0.9854029942225743,0.9925692081451416,0.47362321615219116,0.5757735967636108,0.7174960374832153
10,0.4761281170677848,0.12387396896036564,0.727831975198709,0.9874910474657179,0.9936846494674683,0.637274444103241,0.4764719605445862,0.8038967847824097
11,0.455326634391052,0.10424824599893047,0.7893478543191523,0.991289205484457,0.9956104755401611,0.6940703392028809,0.687364935874939,0.780345618724823
12,0.4538562916431243,0.10728918432446939,0.7050998193192315,0.9886409519435643,0.9943666458129883,0.5016260147094727,0.6129063963890076,0.7115002870559692
13,0.455083368012939,0.10183788875730096,0.5524544634602286,0.9791206413215691,0.9893477559089661,0.12107405066490173,0.433099627494812,0.6662963628768921
14,0.4469442391480372,0.18249299003371408,0.33716969660945706,0.9477932803280704,0.9729618430137634,0.13308560848236084,0.16056576371192932,0.08206548541784286
15,0.45476425820734445,0.06598559202027175,0.777432699355629,0.991920097724541,0.9959033727645874,0.6325457096099854,0.7610571980476379,0.7202245593070984
16,0.4358863127910025,0.08588002817509892,0.7381014131478496,0.9865315043842876,0.9930154085159302,0.6580693125724792,0.5961707830429077,0.7051501274108887
17,0.44063755470078164,0.06019004117990551,0.7316602436187384,0.9911167171451595,0.9954999089241028,0.6021350622177124,0.6961963176727295,0.6328095197677612
18,0.4334826230609078,0.06762631423445745,0.7882073963438714,0.991592834045837,0.9957365989685059,0.7071430087089539,0.6053062677383423,0.8446436524391174
19,0.4509595976460998,0.07848629838025029,0.7814177817085406,0.9905174628837959,0.9951378703117371,0.6969586610794067,0.6707125306129456,0.7628621459007263
20,0.42471793080430204,0.05415067948576818,0.8178549700162627,0.9926295247111288,0.996268093585968,0.6894086003303528,0.8160175681114197,0.769725501537323
21,0.4549439152081807,0.07848051056539367,0.6985235393464149,0.9887513914308348,0.9943277835845947,0.4578348398208618,0.45078033208847046,0.8911511301994324
22,0.45080588697417967,0.059682410830710006,0.7943638462599341,0.9921711741627514,0.9960352778434753,0.7120292782783508,0.798468291759491,0.6709223985671997
23,0.43146999681565334,0.05575268685498594,0.6749582374012554,0.9893771084872159,0.9946262240409851,0.5400156378746033,0.5171760320663452,0.6480150818824768
24,0.43202736269591785,0.05718404060666013,0.8128004237696841,0.9931741461053595,0.9965577125549316,0.712813675403595,0.7236177325248718,0.8182125091552734
25,0.42183259087879726,0.04644072875282825,0.8016778713652304,0.9926629766717657,0.9962822794914246,0.595016360282898,0.7912181615829468,0.8241945505142212
26,0.42696058972761397,0.046781951835105466,0.7428293720512957,0.9911834076567964,0.9955072999000549,0.664812445640564,0.6150230169296265,0.695974588394165
27,0.4376676661318274,0.05908343419139567,0.7876993475052027,0.993254921653054,0.996597409248352,0.554824709892273,0.7372264266014099,0.8621488213539124
28,0.4489536695939496,0.1298725906290583,0.5036345171657476,0.947644427106097,0.9712756872177124,0.23971818387508392,0.4794060289859772,0.3241381049156189
29,0.4325679908165844,0.0787092325753057,0.5542602769874193,0.9776341364933894,0.988477885723114,0.3176349401473999,0.49381741881370544,0.41711074113845825
30,0.43387270440930514,0.052322650107659296,0.8332786626749106,0.9907768089454491,0.9952450394630432,0.6841917037963867,0.7980169057846069,0.8556610345840454
31,0.4240788671044194,0.05307580933131121,0.8776466195191537,0.9932452115145597,0.9965652823448181,0.7763965129852295,0.8729099035263062,0.8647146821022034
32,0.4283972520275208,0.04838424104337509,0.8387120948596434,0.9928901512306053,0.9963921904563904,0.7602669596672058,0.80818110704422,0.790008008480072
33,0.4361353242633546,0.0527426109859277,0.8970051485966969,0.995615979174634,0.9977985620498657,0.8131868839263916,0.905563235282898,0.8714718222618103
34,0.4351218335285056,0.1279313649153467,0.6276599649157557,0.9839695750416576,0.9920458197593689,0.5458016991615295,0.20649349689483643,0.7662988305091858
35,0.42693615857723766,0.04545021697250358,0.8040882527202993,0.993153712132594,0.996545672416687,0.6773199439048767,0.7161643505096436,0.8263229727745056
