epoch,train_loss,val_loss,val_dice,pixel_acc,class_0_dice,class_1_dice,class_2_dice,class_3_dice
1,0.7583885434663521,0.5118389930414117,0.32444493939047275,0.8625390094259511,0.9261288046836853,0.11031555384397507,0.1758854240179062,0.08544991165399551
2,0.33376205431402856,0.3480873785589052,0.40169159536776333,0.9357932712720788,0.966399073600769,0.17028988897800446,0.35219305753707886,0.1178843155503273
3,0.2639024401048444,0.27588604572026626,0.48380808337875036,0.9624544890030571,0.9805396795272827,0.2756215035915375,0.43345001339912415,0.24562115967273712
4,0.20818207708169828,0.25395270916430845,0.598386519110721,0.9781069548233695,0.9888224005699158,0.43259498476982117,0.50968337059021,0.4624452590942383
5,0.17421464776655413,0.22734127420446146,0.635594881358354,0.9833691140879756,0.9915696978569031,0.4555162787437439,0.5842317938804626,0.5110616683959961
6,0.1477198231754438,0.20079227073684983,0.6251299606717151,0.9830490775730298,0.991435170173645,0.446457177400589,0.6603716015815735,0.4022558331489563
7,0.1303692209130188,0.20172098836173183,0.674042214518008,0.9848527991253396,0.9923917055130005,0.4839138984680176,0.6627401113510132,0.5571230053901672
8,0.11463344462637631,0.179885722729175,0.7172092803146528,0.987602830969769,0.9937363862991333,0.5326366424560547,0.6350363492965698,0.7074277997016907
9,0.09936558040526677,0.15919454178732376,0.7497177745984949,0.9893459154211957,0.9946439862251282,0.5443885326385498,0.709412157535553,0.7504264712333679
10,0.08620789801737047,0.22984294071793557,0.6978902508383212,0.9903439729110054,0.9954702258110046,0.5764563679695129,0.7561957240104675,0.4634387493133545
11,0.07456215351538838,0.16213793288106504,0.7848615496054939,0.9916070025900136,0.9958900213241577,0.6166309118270874,0.790321409702301,0.7366039156913757
12,0.06474598743162065,0.1507354999527983,0.8025188941022624,0.9923993981402853,0.9962520003318787,0.6471951007843018,0.8006232976913452,0.7660051584243774
13,0.05583720566388571,0.13101235380315263,0.78140611415324,0.9915721064028533,0.9958107471466064,0.6068741083145142,0.7779759764671326,0.7449636459350586
14,0.0491145105927058,0.15720321791975395,0.7840983699197355,0.9918354863705843,0.9960874915122986,0.6245474815368652,0.8294170498847961,0.6863413453102112
15,0.0441359466398662,0.1265063676821149,0.8301048753054245,0.9936832593834919,0.99683678150177,0.6776933670043945,0.8112576007843018,0.8346317410469055
16,0.038494322712550745,0.1353148021613774,0.8182999942613685,0.9930787459663722,0.9966290593147278,0.6585621237754822,0.8331010937690735,0.784907877445221
17,0.03665662040266226,0.12475372930259808,0.7993045402609784,0.9921403967815897,0.9960614442825317,0.6522029042243958,0.7480248212814331,0.8009290099143982
18,0.03297061018013167,0.17078137735471777,0.8455556942069012,0.9945031207540761,0.9974707365036011,0.7324025630950928,0.8738278150558472,0.778521716594696
19,0.028540161051699577,0.11293733636646167,0.8258409816285838,0.9940920622452446,0.9970533847808838,0.6542569994926453,0.8088971376419067,0.8431563377380371
20,0.02544050278880124,0.11995121688460526,0.867985433080922,0.9956022843070652,0.9978223443031311,0.7483526468276978,0.8696157932281494,0.8561508655548096
21,0.022845749216119073,0.12586925935971996,0.8717246242191481,0.9955660612686821,0.9978036880493164,0.7625983953475952,0.8727598786354065,0.8537367582321167
22,0.020582419626836507,0.12269160289965246,0.8579003121541894,0.9952185589334239,0.9976457953453064,0.7310153841972351,0.8647571206092834,0.8381830453872681
23,0.01830473911228045,0.1565061995678622,0.8481707712878351,0.9945240850033967,0.9974402189254761,0.7523566484451294,0.8679288625717163,0.7749574184417725
24,0.016870666813667654,0.1581249556382713,0.8781333887058755,0.996113918138587,0.9981582164764404,0.773004949092865,0.9069976806640625,0.8343728184700012
25,0.015394176286205931,0.13870095543401398,0.86234181912049,0.9954790198284647,0.9978508353233337,0.7481396794319153,0.8864491581916809,0.8169277310371399
