epoch,train_loss,val_loss,val_dice,pixel_acc,class_0_dice,class_1_dice,class_2_dice,class_3_dice
1,1.1495008928989008,0.7382236559178446,0.3194342394704585,0.8955366761534365,0.9411219954490662,0.10929926484823227,0.17083212733268738,0.056483663618564606
2,0.812598570939002,0.5125251118536596,0.45245992048428607,0.9436473713054524,0.9698857665061951,0.2479618638753891,0.2353232353925705,0.35666874051094055
3,0.6939349682108173,0.4119505919906851,0.4566382738676938,0.9466959279733937,0.9718170166015625,0.231746107339859,0.28442609310150146,0.33856382966041565
4,0.6075292089726867,0.3160642395512416,0.555963103275199,0.9679340816044307,0.9834886193275452,0.2409370243549347,0.3124266266822815,0.6870001554489136
5,0.5640756413340569,0.24685583584062704,0.6388321715843427,0.9772535737577852,0.9882362484931946,0.43069562315940857,0.4638698697090149,0.672527015209198
6,0.5223948572406439,0.19309240972323644,0.6647880377990383,0.9769367671513057,0.9880388975143433,0.39230772852897644,0.577257513999939,0.7015479207038879
7,0.49266982027064493,0.18906466596453755,0.5600084458718767,0.9681723001119974,0.983435332775116,0.4202420115470886,0.46665480732917786,0.36970165371894836
8,0.4828444532444322,0.1293004061114955,0.6942478967504901,0.9804886504486724,0.9898565411567688,0.6103834509849548,0.5770315527915955,0.5997200012207031
9,0.4656919917561174,0.13862120214901813,0.6541889977830273,0.978729248046875,0.989014208316803,0.5938428044319153,0.5233231782913208,0.5105757117271423
10,0.45430131032457194,0.09299937024764665,0.7605639952983889,0.9857863312834626,0.9926386475563049,0.5982005596160889,0.6885427832603455,0.7628737688064575
11,0.4721451474096232,0.11906193027116514,0.7223638535275326,0.9843638493464544,0.9919640421867371,0.5927764773368835,0.5264410972595215,0.77827388048172
12,0.45118482977273017,0.0757939268808838,0.7914944776184075,0.9859569522884343,0.9927314519882202,0.6466096043586731,0.7915776371955872,0.7350590825080872
13,0.44451539559153525,0.09994802927481128,0.6636237677160677,0.9788162658264586,0.9890015125274658,0.6042802929878235,0.4458015561103821,0.6154116988182068
14,0.4269393434430041,0.07479744667018001,0.8204196598250549,0.9900034657725088,0.9948305487632751,0.6935499310493469,0.7299750447273254,0.863322913646698
15,0.4379654936492443,0.08947307650012883,0.7597952681508932,0.9870400061974158,0.993303656578064,0.683320939540863,0.616079568862915,0.7464768886566162
16,0.4431356621860731,0.07004092863298483,0.755245846207742,0.9884744390741095,0.9940695762634277,0.6117709279060364,0.5887607336044312,0.8263821005821228
17,0.42794626089554977,0.06291894559826623,0.7259339726158789,0.985884499716592,0.9927146434783936,0.5048996806144714,0.7154026627540588,0.6907188296318054
18,0.4310513337301772,0.0788975716877885,0.8460682372113207,0.9913958035982572,0.9956251978874207,0.7820074558258057,0.7975869178771973,0.8090531826019287
19,0.4099990535769763,0.055491446888634374,0.8213844145094598,0.9930284940279447,0.9964538812637329,0.6589342951774597,0.8012937903404236,0.8288556337356567
20,0.45986137949536005,0.07223473162181884,0.7231829369610007,0.9821236883843696,0.9907103776931763,0.5202100872993469,0.7132766246795654,0.6685345768928528
21,0.438530935731724,0.07986509127516325,0.7751187779582464,0.9877962765993772,0.9936967492103577,0.5984269380569458,0.6966612339019775,0.811690092086792
22,0.4264274084925409,0.05541237348925088,0.8477213300920866,0.9903760256467166,0.9950091242790222,0.7337558269500732,0.8207333087921143,0.841387152671814
23,0.42350021846653,0.07233569389404533,0.8159821891597101,0.9906303565818947,0.9951582551002502,0.7200714349746704,0.6841877698898315,0.8645113706588745
24,0.42173895108839116,0.057373941223091494,0.8285237226140248,0.9892758456143466,0.994489312171936,0.7472392916679382,0.7737113237380981,0.7986549735069275
25,0.41441748812188944,0.05355497428877084,0.8889476835102468,0.9929282982032616,0.9963483214378357,0.7944665551185608,0.8811812996864319,0.8837946653366089
26,0.4425730559884048,0.04888695623836369,0.7366208424205547,0.9863160140030868,0.9929327368736267,0.6429712772369385,0.6845712661743164,0.626008152961731
27,0.4157725821241615,0.05291986861510424,0.837237019899425,0.9900047462303322,0.9947839379310608,0.7126238346099854,0.8192936778068542,0.8222466707229614
28,0.42194395529000256,0.046440666956644686,0.8127872539566947,0.9883647998729785,0.9940072298049927,0.7734718322753906,0.8218663930892944,0.6618034839630127
29,0.41889420139595746,0.054783897300192216,0.8643957415556575,0.9928738253933567,0.9963264465332031,0.7868123650550842,0.7937778830528259,0.8806661367416382
30,0.4273511334435969,0.05147832072457181,0.9175039655887164,0.9959969153771033,0.997963547706604,0.8527421355247498,0.9098602533340454,0.9094498753547668
31,0.4447169174190338,0.05445404392032122,0.7909147414294156,0.9906985943134015,0.9952630400657654,0.6866079568862915,0.8364278078079224,0.6453600525856018
32,0.4237944183765146,0.049142595439973465,0.8696151757156932,0.9948451969173405,0.9973730444908142,0.8454649448394775,0.7569593787193298,0.8786633610725403
33,0.4180219550352029,0.03125665921162671,0.8396139111031186,0.9937422959120957,0.9968081116676331,0.732871413230896,0.7471799850463867,0.8815959692001343
34,0.4032187604807257,0.033430701286134706,0.855630385187956,0.9945602416992188,0.9972307085990906,0.7692449688911438,0.7910526990890503,0.8649932146072388
35,0.40331893031129507,0.026364965830812347,0.8358769090129778,0.993958373169799,0.9969210028648376,0.7615326046943665,0.7968862056732178,0.7881677150726318
