epoch,train_loss,val_loss,val_dice,pixel_acc,class_0_dice,class_1_dice,class_2_dice,class_3_dice
1,1.033989003761028,0.7372786182311032,0.2766904733501948,0.8564371495813756,0.9184979796409607,0.08039704710245132,0.0633402019739151,0.04452666640281677
2,0.7295178204047971,0.5635218863876966,0.3611354941463137,0.9184863217227108,0.9552288055419922,0.09897766262292862,0.11943267285823822,0.2709029018878937
3,0.6379850997430522,0.462876369408169,0.41343584651505194,0.9408451960637019,0.9684130549430847,0.32545366883277893,0.1372680515050888,0.2226085662841797
4,0.6242088047954125,0.337214234734436,0.48360258085535957,0.9609252289458589,0.979607880115509,0.2687148451805115,0.2795654535293579,0.4065221846103668
5,0.5440924631022825,0.41135288079405996,0.44264783517464057,0.943878867409446,0.9705223441123962,0.2877267301082611,0.36779239773750305,0.1445498764514923
6,0.48094596940933204,0.20385140617592976,0.5946121614400324,0.9833857396265844,0.9915000200271606,0.3989368677139282,0.46234777569770813,0.5256639719009399
7,0.4508261500093026,0.18594714888482244,0.6226990737177275,0.9865844299743226,0.9932670593261719,0.528716504573822,0.528180718421936,0.4406319558620453
8,0.45888191712944487,0.13588316108171755,0.7086088843383156,0.9910795838682802,0.9954843521118164,0.5437134504318237,0.5736514329910278,0.7215861678123474
9,0.4679883657613905,0.10324392017706499,0.6730569787583984,0.9851807814378005,0.9924004673957825,0.5375244617462158,0.510260283946991,0.6520425081253052
10,0.41736190805469103,0.0991605602504386,0.7516748056961939,0.9913451721618226,0.9956040978431702,0.5994636416435242,0.5961101651191711,0.8155211210250854
11,0.3945414738017854,0.10040016442055365,0.675138658472708,0.9812934715431053,0.9903668165206909,0.6760709285736084,0.5310022830963135,0.5031145811080933
12,0.3903568494247227,0.09054478897120465,0.7485095519911159,0.9880192896702906,0.9938734173774719,0.6810675263404846,0.557356059551239,0.7617411017417908
13,0.4022391424552212,0.07410887633678276,0.6146893690932881,0.9843587808675699,0.9920066595077515,0.4533286392688751,0.404215544462204,0.60920649766922
14,0.3701151640919166,0.07128264388017408,0.7255578540213459,0.9915358003202852,0.9957054257392883,0.48995909094810486,0.5872495770454407,0.8293172121047974
15,0.34528415644071936,0.07590746438339144,0.6154774045506557,0.9772438636192908,0.9882519245147705,0.487362802028656,0.4518839120864868,0.5344110131263733
16,0.3552293042402442,0.053869185591494284,0.6852945293579902,0.9866352214679851,0.9931446313858032,0.5471708178520203,0.5795953869819641,0.6212671995162964
17,0.3284044958257336,0.09595232127703257,0.7380317603270491,0.9909764003086757,0.9954392313957214,0.7224306464195251,0.45071884989738464,0.7835382223129272
18,0.3945081866671884,0.04965165094635286,0.767471719611358,0.9929883196637347,0.9964464902877808,0.6667273640632629,0.6065767407417297,0.800136148929596
19,0.3364042328837199,0.07854781566200765,0.779218910353167,0.9941124549278846,0.9971417188644409,0.5866298675537109,0.7996651530265808,0.7334389090538025
20,0.36904317425276206,0.046579915165601594,0.7036082938938708,0.9897273670543324,0.9947635531425476,0.49931544065475464,0.6717206239700317,0.6486335396766663
21,0.3075092064322737,0.04549578693369729,0.7676094541703904,0.9920017802631939,0.9959180355072021,0.659309983253479,0.6753410696983337,0.7398686408996582
22,0.3039812681272747,0.04414012938757408,0.7838870992923116,0.993884426730496,0.996893048286438,0.576149046421051,0.7128110527992249,0.8496952652931213
23,0.2909211461106694,0.039512384621022675,0.7642979246232059,0.9926971755661331,0.9962907433509827,0.5904050469398499,0.6693322062492371,0.8011636137962341
24,0.2879802254672215,0.041041847730342015,0.7553007342181839,0.9921279587112106,0.9959850311279297,0.6266189813613892,0.5736971497535706,0.8249018788337708
25,0.3206659344486832,0.040419615015478715,0.656002687720152,0.9885801301969515,0.9941868185997009,0.3997277319431305,0.5929312109947205,0.6371650099754333
